FIPS code,Income Year,PerCapita Income
01001,2023,32029.1
01003,2023,154560.83
01005,2023,10210.34
01007,2023,8711.12
01009,2023,26929.6
01011,2023,3568.91
01013,2023,9042.53
01015,2023,52087.17
01017,2023,13882.06
01019,2023,11575.16
01021,2023,21413.76
01023,2023,6047.06
01025,2023,10579.28
01027,2023,5514.91
01029,2023,6922.74
01031,2023,29809.76
01033,2023,27509.67
01035,2023,4804.72
01037,2023,4150.33
01039,2023,16350.28
01041,2023,6253.42
01043,2023,46755.23
01045,2023,22819.1
01047,2023,16497.83
01049,2023,30297.68
01051,2023,46984.53
01053,2023,15386.81
01055,2023,46522.64
01057,2023,6761.4
01059,2023,13443.24
01061,2023,11757.5
01063,2023,2922.52
01065,2023,6875.36
01067,2023,9612.03
01069,2023,59156.37
01071,2023,24232.52
01073,2023,472478.41
01075,2023,5671.24
01077,2023,45665.13
01079,2023,14879.17
01081,2023,88878.7
01083,2023,65574.81
01085,2023,5073.39
01087,2023,7563.21
01089,2023,272335.9
01091,2023,9382.29
01093,2023,13221.64
01095,2023,48969.16
01097,2023,207931.83
01099,2023,8385.17
01101,2023,121243.18
01103,2023,62103.23
01105,2023,3348.92
01107,2023,7903.54
01109,2023,16315.7
01111,2023,9593.72
01113,2023,24194.58
01115,2023,48246.77
01117,2023,166746.39
01119,2023,4827.75
01121,2023,35117.49
01123,2023,21014.62
01125,2023,105527.44
01127,2023,33325.05
01129,2023,7039.2
01131,2023,4125.38
01133,2023,10594.99
02010,2023,0.0
02013,2023,2264.22
02016,2023,3727.27
02020,2023,226523.44
02050,2023,8898.89
02060,2023,1432.7
02063,2023,5105.35
02066,2023,1571.21
02068,2023,2018.73
02070,2023,3023.35
02090,2023,66174.42
02100,2023,1887.72
02105,2023,1655.25
02110,2023,25948.85
02122,2023,37989.85
02130,2023,10502.16
02150,2023,9627.87
02158,2023,2944.99
02164,2023,997.0
02170,2023,69763.03
02180,2023,6206.6
02185,2023,9090.05
02188,2023,4228.34
02195,2023,2688.61
02198,2023,3135.91
02201,2023,0.0
02220,2023,7060.64
02230,2023,904.66
02231,2023,0.0
02232,2023,0.0
02240,2023,4452.1
02261,2023,0.0
02275,2023,1361.13
02280,2023,0.0
02282,2023,447.23
02290,2023,3568.41
02901,2023,0.0
02903,2023,0.0
02904,2023,0.0
02905,2023,0.0
02907,2023,0.0
02908,2023,0.0
02910,2023,0.0
02912,2023,0.0
02916,2023,0.0
02919,2023,0.0
02920,2023,0.0
02921,2023,0.0
02922,2023,0.0
02923,2023,0.0
02924,2023,0.0
02925,2023,0.0
02926,2023,0.0
02928,2023,0.0
02929,2023,0.0
04001,2023,31142.72
04003,2023,66437.55
04005,2023,89576.17
04007,2023,28612.77
04009,2023,16911.62
04011,2023,5374.0
04012,2023,9815.23
04013,2023,3123504.17
04015,2023,104631.98
04017,2023,48765.39
04019,2023,619101.57
04021,2023,241293.21
04023,2023,24291.77
04025,2023,139268.21
04027,2023,99022.39
05001,2023,10426.37
05003,2023,8525.71
05005,2023,20073.77
05007,2023,382901.46
05009,2023,17156.52
05011,2023,4888.98
05013,2023,2275.82
05015,2023,11962.33
05017,2023,4753.25
05019,2023,9445.03
05021,2023,6537.03
05023,2023,13067.32
05025,2023,3762.47
05027,2023,10752.15
05029,2023,10425.63
05031,2023,56569.36
05033,2023,26981.17
05035,2023,22283.02
05037,2023,7479.84
05039,2023,3024.04
05041,2023,5401.61
05043,2023,8257.38
05045,2023,66297.71
05047,2023,7501.49
05049,2023,4498.62
05051,2023,52392.94
05053,2023,9215.09
05055,2023,20431.56
05057,2023,8127.04
05059,2023,13281.8
05061,2023,5553.56
05063,2023,18132.4
05065,2023,5423.97
05067,2023,8331.23
05069,2023,27403.75
05071,2023,9288.56
05073,2023,3054.16
05075,2023,7104.28
05077,2023,3067.32
05079,2023,4200.29
05081,2023,5044.35
05083,2023,8691.22
05085,2023,39454.31
05087,2023,7585.2
05089,2023,6859.07
05091,2023,17938.51
05093,2023,18263.05
05095,2023,2963.66
05097,2023,3479.64
05099,2023,3240.22
05101,2023,2807.5
05103,2023,11150.73
05105,2023,4874.85
05107,2023,6968.22
05109,2023,4326.27
05111,2023,10470.56
05113,2023,7747.82
05115,2023,28316.09
05117,2023,3947.55
05119,2023,263410.08
05121,2023,7773.06
05123,2023,8266.03
05125,2023,71072.21
05127,2023,3840.16
05129,2023,2788.2
05131,2023,64998.11
05133,2023,6713.37
05135,2023,7814.53
05137,2023,4951.14
05139,2023,21255.75
05141,2023,6767.76
05143,2023,135474.5
05145,2023,36298.73
05147,2023,3428.81
05149,2023,8853.52
06001,2023,1730182.84
06003,2023,860.26
06005,2023,20914.04
06007,2023,117771.88
06009,2023,27205.75
06011,2023,12848.25
06013,2023,1192193.94
06015,2023,12534.32
06017,2023,162484.84
06019,2023,536330.38
06021,2023,14912.09
06023,2023,76725.25
06025,2023,85930.81
06027,2023,11902.91
06029,2023,432696.75
06031,2023,67171.29
06033,2023,32716.07
06035,2023,12622.59
06037,2023,7566594.81
06039,2023,76068.87
06041,2023,459396.19
06043,2023,11068.9
06045,2023,52617.89
06047,2023,136192.68
06049,2023,5157.32
06051,2023,9237.52
06053,2023,296952.03
06055,2023,126518.83
06057,2023,77077.51
06059,2023,2787605.87
06061,2023,361147.25
06063,2023,12407.59
06065,2023,1339685.57
06067,2023,1031437.49
06069,2023,45206.77
06071,2023,1124027.97
06073,2023,2587253.73
06075,2023,1333272.37
06077,2023,475459.01
06079,2023,204810.86
06081,2023,1255339.45
06083,2023,365079.33
06085,2023,2835225.48
06087,2023,231681.87
06089,2023,103956.99
06091,2023,1704.04
06093,2023,23620.11
06095,2023,289810.36
06097,2023,401871.89
06099,2023,292580.3
06101,2023,52794.11
06103,2023,31970.93
06105,2023,5992.66
06107,2023,231358.29
06109,2023,30483.81
06111,2023,647839.0
06113,2023,149479.86
06115,2023,43363.77
08001,2023,313891.71
08003,2023,7439.18
08005,2023,534122.91
08007,2023,8275.69
08009,2023,2029.35
08011,2023,1940.16
08013,2023,327623.09
08014,2023,69720.86
08015,2023,13710.92
08017,2023,1438.33
08019,2023,7202.23
08021,2023,3498.98
08023,2023,1481.3
08025,2023,1409.73
08027,2023,2977.13
08029,2023,15916.38
08031,2023,835030.12
08033,2023,1009.16
08035,2023,395146.03
08037,2023,69629.72
08039,2023,22172.03
08041,2023,489061.3
08043,2023,21942.57
08045,2023,44916.7
08047,2023,4112.26
08049,2023,11767.74
08051,2023,12192.48
08053,2023,540.42
08055,2023,3507.59
08057,2023,894.92
08059,2023,490859.0
08061,2023,1030.62
08063,2023,3856.06
08065,2023,3976.37
08067,2023,43183.92
08069,2023,264577.78
08071,2023,6744.94
08073,2023,2281.27
08075,2023,11368.73
08077,2023,92060.41
08079,2023,719.65
08081,2023,6942.1
08083,2023,14089.28
08085,2023,24583.06
08087,2023,15687.97
08089,2023,7983.11
08091,2023,4573.86
08093,2023,11227.86
08095,2023,2597.63
08097,2023,42571.59
08099,2023,5769.37
08101,2023,82831.59
08103,2023,4139.59
08105,2023,6732.25
08107,2023,32960.97
08109,2023,2850.49
08111,2023,448.89
08113,2023,12305.77
08115,2023,1257.7
08117,2023,31998.5
08119,2023,16635.02
08121,2023,2400.19
08123,2023,224767.57
08125,2023,5445.27
09001,2023,1339714.02
09003,2023,677751.48
09005,2023,153362.65
09007,2023,134304.32
09009,2023,592040.53
09011,2023,187304.86
09013,2023,102489.29
09015,2023,66490.69
10001,2023,99628.23
10003,2023,409598.95
10005,2023,180589.08
11001,2023,725252.98
12001,2023,159791.04
12003,2023,13274.49
12005,2023,106964.69
12007,2023,12095.34
12009,2023,387427.46
12011,2023,1393048.72
12013,2023,5164.65
12015,2023,114058.89
12017,2023,78643.25
12019,2023,131053.77
12021,2023,543904.65
12023,2023,33605.05
12027,2023,12515.66
12029,2023,6269.12
12031,2023,607928.45
12033,2023,181171.97
12035,2023,83883.19
12037,2023,5715.71
12039,2023,20680.69
12041,2023,8824.52
12043,2023,4206.15
12045,2023,7954.3
12047,2023,5033.78
12049,2023,9498.0
12051,2023,17837.77
12053,2023,104650.12
12055,2023,47540.78
12057,2023,977238.82
12059,2023,8228.51
12061,2023,179688.94
12063,2023,19921.55
12065,2023,8048.45
12067,2023,2906.96
12069,2023,235095.34
12071,2023,549797.29
12073,2023,169652.53
12075,2023,22116.88
12077,2023,2748.03
12079,2023,8277.41
12081,2023,282723.79
12083,2023,191378.31
12085,2023,187484.6
12086,2023,2020034.77
12087,2023,105221.72
12089,2023,80897.26
12091,2023,135962.68
12093,2023,17690.19
12095,2023,879427.73
12097,2023,209365.3
12099,2023,1799479.9
12101,2023,359125.15
12103,2023,691424.53
12105,2023,363581.99
12107,2023,31682.32
12109,2023,286008.94
12111,2023,204883.68
12113,2023,120648.29
12115,2023,399397.43
12117,2023,304139.83
12119,2023,107961.4
12121,2023,20489.19
12123,2023,8592.34
12125,2023,4495.86
12127,2023,329558.08
12129,2023,18998.78
12131,2023,77230.35
12133,2023,9916.66
13001,2023,8863.35
13003,2023,3038.61
13005,2023,4636.66
13007,2023,1314.07
13009,2023,19795.92
13011,2023,8686.49
13013,2023,46601.01
13015,2023,59126.12
13017,2023,7230.85
13019,2023,7759.88
13021,2023,75837.18
13023,2023,5337.57
13025,2023,6921.87
13027,2023,6641.65
13029,2023,30169.02
13031,2023,34522.9
13033,2023,10425.51
13035,2023,11968.42
13037,2023,1942.33
13039,2023,27087.37
13043,2023,4729.28
13045,2023,65834.45
13047,2023,31554.84
13049,2023,4231.57
13051,2023,180299.13
13053,2023,3293.47
13055,2023,9652.25
13057,2023,204218.54
13059,2023,57039.89
13061,2023,1116.28
13063,2023,104019.56
13065,2023,3050.4
13067,2023,583925.68
13069,2023,17471.43
13071,2023,19591.81
13073,2023,100991.0
13075,2023,7154.96
13077,2023,97270.75
13079,2023,4990.75
13081,2023,9483.51
13083,2023,7075.26
13085,2023,20181.18
13087,2023,12989.33
13089,2023,517392.3
13091,2023,7664.74
13093,2023,4757.57
13095,2023,39506.8
13097,2023,68070.15
13099,2023,4664.72
13101,2023,1271.79
13103,2023,36190.55
13105,2023,8819.07
13107,2023,9502.32
13109,2023,4520.19
13111,2023,14136.96
13113,2023,95691.5
13115,2023,46779.36
13117,2023,230443.95
13119,2023,10323.11
13121,2023,1145262.56
13123,2023,15495.24
13125,2023,1239.46
13127,2023,54073.37
13129,2023,27464.23
13131,2023,10363.33
13133,2023,17177.69
13135,2023,534362.97
13137,2023,19895.83
13139,2023,130439.33
13141,2023,3177.27
13143,2023,15021.65
13145,2023,22173.78
13147,2023,12777.08
13149,2023,5050.37
13151,2023,126226.99
13153,2023,86416.95
13155,2023,4127.97
13157,2023,52135.75
13159,2023,8191.28
13161,2023,5762.23
13163,2023,6841.84
13165,2023,3282.13
13167,2023,3177.92
13169,2023,13070.56
13171,2023,9311.99
13173,2023,3692.41
13175,2023,22875.27
13177,2023,18231.57
13179,2023,28613.63
13181,2023,3817.51
13183,2023,7982.75
13185,2023,55235.01
13187,2023,17337.43
13189,2023,9655.0
13191,2023,5857.29
13193,2023,4944.16
13195,2023,15094.45
13197,2023,2930.29
13199,2023,9833.57
13201,2023,3040.38
13205,2023,9475.28
13207,2023,17191.62
13209,2023,3314.09
13211,2023,13628.6
13213,2023,15940.65
13215,2023,103849.29
13217,2023,52801.89
13219,2023,38641.92
13221,2023,7406.66
13223,2023,91913.6
13225,2023,13268.12
13227,2023,22792.65
13229,2023,8748.43
13231,2023,10800.54
13233,2023,18498.81
13235,2023,4154.26
13237,2023,13565.95
13239,2023,906.19
13241,2023,9444.42
13243,2023,2752.42
13245,2023,93342.89
13247,2023,41819.64
13249,2023,2066.49
13251,2023,5994.94
13253,2023,4309.2
13255,2023,31295.1
13257,2023,12550.23
13259,2023,1722.5
13261,2023,13114.27
13263,2023,2804.86
13265,2023,669.26
13267,2023,8596.12
13269,2023,3262.89
13271,2023,3722.15
13273,2023,4232.23
13275,2023,26081.48
13277,2023,20111.73
13279,2023,11907.32
13281,2023,6772.33
13283,2023,2644.26
13285,2023,33714.44
13287,2023,3474.96
13289,2023,3473.98
13291,2023,12979.66
13293,2023,12305.97
13295,2023,30710.54
13297,2023,57481.06
13299,2023,14404.12
13301,2023,2165.09
13303,2023,8625.27
13305,2023,12321.46
13307,2023,1027.44
13309,2023,1741.11
13311,2023,14525.5
13313,2023,49723.45
13315,2023,2860.27
13317,2023,4899.69
13319,2023,3790.36
13321,2023,8667.38
15001,2023,109758.14
15003,2023,691527.12
15007,2023,45239.1
15901,2023,103183.29
16001,2023,380847.34
16003,2023,2241.03
16005,2023,45276.21
16007,2023,3318.41
16009,2023,4731.69
16011,2023,24582.81
16013,2023,46886.59
16015,2023,4651.5
16017,2023,29144.52
16019,2023,78861.02
16021,2023,6402.32
16023,2023,1433.01
16025,2023,748.28
16027,2023,123432.3
16029,2023,3677.84
16031,2023,14051.91
16033,2023,355.52
16035,2023,4049.31
16037,2023,2370.97
16039,2023,13748.69
16041,2023,7107.35
16043,2023,6673.75
16045,2023,10062.4
16047,2023,10186.47
16049,2023,8153.12
16051,2023,16461.76
16053,2023,11811.93
16055,2023,118208.2
16057,2023,22630.67
16059,2023,4544.72
16061,2023,2043.37
16063,2023,2523.34
16065,2023,15910.05
16067,2023,11209.04
16069,2023,24324.72
16071,2023,2432.34
16073,2023,6224.6
16075,2023,13504.4
16077,2023,3822.46
16079,2023,6373.35
16081,2023,8734.17
16083,2023,49563.79
16085,2023,8393.36
16087,2023,5042.35
17001,2023,38520.32
17003,2023,2446.91
17005,2023,7818.91
17007,2023,30815.92
17009,2023,3062.3
17011,2023,17607.25
17013,2023,2519.35
17015,2023,8134.25
17017,2023,6550.64
17019,2023,120996.14
17021,2023,17294.31
17023,2023,8107.23
17025,2023,6802.3
17027,2023,23399.81
17029,2023,25567.64
17031,2023,3964708.99
17033,2023,11122.74
17035,2023,9992.26
17037,2023,53462.63
17039,2023,9032.08
17041,2023,14069.42
17043,2023,882624.43
17045,2023,9417.95
17047,2023,3093.77
17049,2023,23011.48
17051,2023,9852.68
17053,2023,9412.18
17055,2023,17888.35
17057,2023,16541.3
17059,2023,2690.27
17061,2023,6147.47
17063,2023,33163.67
17065,2023,4351.46
17067,2023,10069.71
17069,2023,1974.75
17071,2023,3432.14
17073,2023,28413.92
17075,2023,15135.82
17077,2023,25953.39
17079,2023,5162.49
17081,2023,18101.97
17083,2023,11602.08
17085,2023,13040.55
17087,2023,5515.56
17089,2023,349787.69
17091,2023,56888.05
17093,2023,86389.13
17095,2023,24051.53
17097,2023,708018.69
17099,2023,60989.98
17101,2023,6176.41
17103,2023,18044.54
17105,2023,20343.12
17107,2023,13634.61
17109,2023,13485.39
17111,2023,217836.53
17113,2023,104265.05
17115,2023,60384.64
17117,2023,23994.23
17119,2023,157954.4
17121,2023,19685.32
17123,2023,6781.73
17125,2023,7216.23
17127,2023,6680.66
17129,2023,7128.17
17131,2023,9251.76
17133,2023,26133.68
17135,2023,12586.81
17137,2023,16990.8
17139,2023,12273.72
17141,2023,29286.43
17143,2023,110174.83
17145,2023,9750.36
17147,2023,11707.72
17149,2023,8062.11
17151,2023,1488.5
17153,2023,2325.08
17155,2023,3899.47
17157,2023,14567.61
17159,2023,8185.05
17161,2023,74184.55
17163,2023,149134.84
17165,2023,11883.88
17167,2023,117055.65
17169,2023,3600.15
17171,2023,2666.93
17173,2023,11187.47
17175,2023,3270.09
17177,2023,23597.17
17179,2023,78443.98
17181,2023,8613.65
17183,2023,36880.01
17185,2023,5891.9
17187,2023,9169.71
17189,2023,8443.49
17191,2023,8005.56
17193,2023,8260.35
17195,2023,29905.73
17197,2023,478072.59
17199,2023,37193.15
17201,2023,150441.52
17203,2023,25524.46
18001,2023,18463.6
18003,2023,239122.75
18005,2023,55075.35
18007,2023,4896.31
18009,2023,5588.37
18011,2023,73857.92
18013,2023,9688.9
18015,2023,10907.82
18017,2023,18553.22
18019,2023,71175.75
18021,2023,12523.03
18023,2023,15948.74
18025,2023,4610.87
18027,2023,19922.0
18029,2023,31103.56
18031,2023,14616.17
18033,2023,25135.34
18035,2023,53497.9
18037,2023,29892.3
18039,2023,121083.55
18041,2023,11721.81
18043,2023,53891.19
18045,2023,8917.22
18047,2023,13291.79
18049,2023,10655.81
18051,2023,19208.66
18053,2023,32933.14
18055,2023,16404.82
18057,2023,369624.58
18059,2023,56568.99
18061,2023,22964.54
18063,2023,116127.96
18065,2023,23642.56
18067,2023,42224.18
18069,2023,19291.56
18071,2023,23908.75
18073,2023,20249.67
18075,2023,10730.41
18077,2023,18156.09
18079,2023,14299.46
18081,2023,104019.28
18083,2023,20299.95
18085,2023,47816.12
18087,2023,22083.18
18089,2023,281196.22
18091,2023,59364.63
18093,2023,24535.05
18095,2023,64236.26
18097,2023,687599.82
18099,2023,24834.74
18101,2023,5256.64
18103,2023,15113.34
18105,2023,79952.35
18107,2023,20042.21
18109,2023,41318.84
18111,2023,7448.91
18113,2023,24683.36
18115,2023,3326.12
18117,2023,9294.7
18119,2023,11185.01
18121,2023,8736.45
18123,2023,8995.6
18125,2023,6115.31
18127,2023,117310.01
18129,2023,15446.91
18131,2023,7347.59
18133,2023,18290.33
18135,2023,13320.87
18137,2023,15356.18
18139,2023,9781.09
18141,2023,155238.23
18143,2023,11564.62
18145,2023,25096.18
18147,2023,11200.88
18149,2023,10283.39
18151,2023,19802.54
18153,2023,9425.16
18155,2023,4329.4
18157,2023,95325.56
18159,2023,8111.47
18161,2023,3594.4
18163,2023,106986.59
18165,2023,7481.14
18167,2023,51804.47
18169,2023,17354.28
18171,2023,4825.3
18173,2023,47008.71
18175,2023,14440.4
18177,2023,34711.81
18179,2023,15214.1
18181,2023,14015.43
18183,2023,19999.09
19001,2023,5120.11
19003,2023,2281.58
19005,2023,7793.73
19007,2023,5841.93
19009,2023,3570.38
19011,2023,18107.05
19013,2023,72449.59
19015,2023,14801.06
19017,2023,15543.58
19019,2023,12796.89
19021,2023,10976.34
19023,2023,8580.96
19025,2023,5935.13
19027,2023,13372.0
19029,2023,8120.72
19031,2023,12136.89
19033,2023,33709.61
19035,2023,11090.38
19037,2023,12431.16
19039,2023,4795.32
19041,2023,10393.92
19043,2023,11129.63
19045,2023,24667.76
19047,2023,8737.37
19049,2023,93867.03
19051,2023,5213.15
19053,2023,3400.3
19055,2023,10696.38
19057,2023,22541.88
19059,2023,14341.68
19061,2023,62728.63
19063,2023,4775.44
19065,2023,10245.23
19067,2023,9317.34
19069,2023,6243.4
19071,2023,3911.36
19073,2023,5135.1
19075,2023,8051.13
19077,2023,7338.81
19079,2023,8897.69
19081,2023,6721.03
19083,2023,12714.18
19085,2023,8763.96
19087,2023,10200.21
19089,2023,5956.73
19091,2023,5610.26
19093,2023,5197.94
19095,2023,10021.2
19097,2023,11012.36
19099,2023,19733.06
19101,2023,8949.16
19103,2023,100009.3
19105,2023,11614.4
19107,2023,5558.75
19109,2023,9150.4
19111,2023,17021.41
19113,2023,145183.92
19115,2023,5598.6
19117,2023,4367.97
19119,2023,8417.56
19121,2023,10509.19
19123,2023,12076.64
19125,2023,21714.73
19127,2023,19749.59
19129,2023,10206.25
19131,2023,11665.18
19133,2023,5106.49
19135,2023,4373.47
19137,2023,5170.42
19139,2023,24315.36
19141,2023,8939.55
19143,2023,3597.03
19145,2023,8172.27
19147,2023,5216.06
19149,2023,17228.4
19151,2023,3971.86
19153,2023,337314.27
19155,2023,54329.36
19157,2023,10451.43
19159,2023,2552.38
19161,2023,7322.29
19163,2023,116321.44
19165,2023,7638.95
19167,2023,24526.86
19169,2023,54997.99
19171,2023,9433.42
19173,2023,3240.24
19175,2023,5957.07
19177,2023,3536.89
19179,2023,16675.51
19181,2023,35608.27
19183,2023,18061.9
19185,2023,3503.28
19187,2023,19414.82
19189,2023,5619.32
19191,2023,12294.97
19193,2023,56880.07
19195,2023,4086.87
19197,2023,8657.91
20001,2023,6291.25
20003,2023,4273.1
20005,2023,7325.63
20007,2023,2428.07
20009,2023,14811.1
20011,2023,7102.81
20013,2023,5061.43
20015,2023,39633.52
20017,2023,1715.64
20019,2023,1601.03
20021,2023,10583.11
20023,2023,1694.3
20025,2023,1121.94
20027,2023,4319.67
20029,2023,4698.51
20031,2023,4813.42
20033,2023,1003.17
20035,2023,16124.33
20037,2023,18525.47
20039,2023,1787.52
20041,2023,9511.72
20043,2023,3868.24
20045,2023,68529.47
20047,2023,2038.66
20049,2023,1173.6
20051,2023,16900.37
20053,2023,3309.47
20055,2023,19839.21
20057,2023,16384.86
20059,2023,13508.91
20061,2023,18901.63
20063,2023,2560.42
20065,2023,1722.34
20067,2023,3935.65
20069,2023,4331.32
20071,2023,1230.29
20073,2023,3138.64
20075,2023,2363.79
20077,2023,3511.05
20079,2023,18325.03
20081,2023,3154.19
20083,2023,1229.16
20085,2023,7104.73
20087,2023,10637.41
20089,2023,1963.79
20091,2023,638994.85
20093,2023,2654.19
20095,2023,4194.08
20097,2023,1333.41
20099,2023,10220.3
20101,2023,1508.84
20103,2023,44896.86
20105,2023,1686.96
20107,2023,5000.12
20109,2023,1864.92
20111,2023,15934.32
20113,2023,19436.97
20115,2023,6100.22
20117,2023,5061.86
20119,2023,2958.89
20121,2023,22540.25
20123,2023,4509.84
20125,2023,14285.88
20127,2023,2988.23
20129,2023,1593.99
20131,2023,7242.37
20133,2023,7817.67
20135,2023,2041.25
20137,2023,3278.29
20139,2023,8454.9
20141,2023,2295.87
20143,2023,3239.07
20145,2023,3149.09
20147,2023,3389.75
20149,2023,17205.76
20151,2023,5480.2
20153,2023,1869.35
20155,2023,31623.86
20157,2023,2539.83
20159,2023,5105.43
20161,2023,38536.44
20163,2023,2657.99
20165,2023,1875.02
20167,2023,4025.04
20169,2023,32172.5
20171,2023,3365.01
20173,2023,324804.99
20175,2023,10079.66
20177,2023,103824.8
20179,2023,1554.27
20181,2023,3348.83
20183,2023,2436.16
20185,2023,2357.75
20187,2023,1740.93
20189,2023,2896.77
20191,2023,11451.64
20193,2023,4721.12
20195,2023,1921.71
20197,2023,4283.58
20199,2023,901.03
20201,2023,3067.2
20203,2023,1381.64
20205,2023,4390.53
20207,2023,1537.02
20209,2023,68217.22
21001,2023,8366.28
21003,2023,9023.91
21005,2023,11902.16
21007,2023,4137.5
21009,2023,20029.4
21011,2023,5208.3
21013,2023,9875.38
21015,2023,87200.78
21017,2023,12101.82
21019,2023,23470.23
21021,2023,15222.98
21023,2023,3915.78
21025,2023,5522.3
21027,2023,8888.88
21029,2023,45928.72
21031,2023,5564.71
21033,2023,5758.73
21035,2023,17517.11
21037,2023,62051.5
21039,2023,2712.12
21041,2023,5377.96
21043,2023,10771.19
21045,2023,6727.26
21047,2023,33713.91
21049,2023,19080.41
21051,2023,8035.76
21053,2023,4056.46
21055,2023,3978.7
21057,2023,3252.14
21059,2023,54259.45
21061,2023,5172.32
